time,target_left,curr_left,target_right,curr_right
0.04185032844543457,0.0,2.4063534984185955,0.0,2.3743462465099165
0.09178543090820312,0.0,2.4063534984185955,0.0,2.3743462465099165
0.14172101020812988,0.0,0.1521490505830076,0.0,0.25805698741725686
0.19122838973999023,0.0,-0.8669558929837688,0.0,-0.6740660278360213
0.24083685874938965,0.0,-0.5876650593446076,0.0,-0.5157063195115125
0.29094934463500977,0.0,-0.10714766437171862,0.0,-0.17271830392798646
0.3409764766693115,0.0,0.0649986068450488,0.0,-0.041010637442782626
0.391162633895874,0.0,0.03836826458727398,0.0,-0.002542953113501705
85.94137239456177,0.05042219161987305,5e-324,0.05042219161987305,1.0312765043195327e-180
85.9908378124237,0.09988760948181152,0.023759943991899492,0.09988760948181152,0.01583996266126633
86.04091715812683,0.14996695518493652,0.1289372999370098,0.14996695518493652,0.08331820419430733
86.09093856811523,0.19998836517333984,0.21907302947878837,0.19998836517333984,0.14879427615165708
86.14139366149902,0.2504434585571289,0.2748858334256649,0.2504434585571289,0.1981056026102066
86.19094038009644,0.299990177154541,0.3062308390491032,0.299990177154541,0.22559775703746948
86.24201822280884,0.35106801986694336,0.3062308390491032,0.35106801986694336,0.22559775703746948
86.29129600524902,0.4003458023071289,0.3062308390491032,0.4003458023071289,0.22559775703746948
86.34093952178955,0.44998931884765625,0.4073705323671596,0.44998931884765625,0.33892848971146494
86.39114379882812,0.5001935958862305,0.4392106276083695,0.5001935958862305,0.37862166124340824
86.44093155860901,0.5499813556671143,0.48646507256497945,0.5499813556671143,0.4390764136838466
86.49169969558716,0.6007494926452637,0.5080546579120279,0.6007494926452637,0.4785387706659156
86.5409107208252,0.6499605178833008,0.5568605485448022,0.6499605178833008,0.5535694000209064
86.59202122688293,0.70107102394104,0.6043856872849929,0.70107102394104,0.5954810164621288
86.64192605018616,0.7509758472442627,0.6043856872849929,0.7509758472442627,0.5954810164621288
86.69095349311829,0.8000032901763916,0.708878535102119,0.8000032901763916,0.7089017932092968
86.74134540557861,0.8503952026367188,0.7269225757373488,0.8503952026367188,0.7285758747270998
86.79086303710938,0.8999128341674805,0.7933593758809043,0.8999128341674805,0.7676333480894606
86.84091544151306,0.949965238571167,0.8466884291959098,0.949965238571167,0.7883920202429309
86.89091682434082,0.9999666213989258,0.8713505266949758,0.9999666213989258,0.847195825449534
86.94140219688416,1.0504519939422607,0.8713505266949758,1.0504519939422607,0.847195825449534
86.9912793636322,1.1003291606903076,1.0007411292881112,1.1003291606903076,0.98856895227309
87.04087901115417,1.1499288082122803,1.0449313394193962,1.1499288082122803,0.9828779391125877
87.09201860427856,1.20106840133667,1.0827816369044225,1.20106840133667,1.0117705449465288
87.14109110832214,1.250140905380249,1.14450365216401,1.250140905380249,1.1066276807190194
87.19106030464172,1.300110101699829,1.1422436162621978,1.300110101699829,1.1492002121901947
87.24101662635803,1.3500664234161377,1.1880545779988005,1.3500664234161377,1.2097735063658872
87.29093742370605,1.3999872207641602,1.2764614112003412,1.3999872207641602,1.2742623036094676
87.34140801429749,1.4504578113555908,1.2764614112003412,1.4504578113555908,1.2742623036094676
87.39117074012756,1.500220537185669,1.3282995185408923,1.500220537185669,1.3028765580770816
87.44091773033142,1.5499675273895264,1.3472690270190983,1.5499675273895264,1.3670041376430373
87.49122476577759,1.6002745628356934,1.4431624490921098,1.6002745628356934,1.4209803514747112
87.54115343093872,1.6502032279968262,1.4948842124547146,1.6502032279968262,1.4752166762257204
87.59086012840271,1.6999099254608154,1.5650648860160121,1.6999099254608154,1.52624597274957
87.64156103134155,1.7506108283996582,1.5716714401730396,1.7506108283996582,1.56127784057986
87.69131898880005,1.8003687858581543,1.6062232711203752,1.8003687858581543,1.595089631335251
87.74094891548157,1.8499987125396729,1.633181898294253,1.8499987125396729,1.6269011200867816
87.7908627986908,1.8999125957489014,1.618635150825626,1.8999125957489014,1.679302345544397
87.84091305732727,1.949962854385376,1.5909567498096155,1.949962854385376,1.6855918875325795
87.89097571372986,2.000025510787964,1.6015817149732707,2.000025510787964,1.711111933385935
87.94103646278381,2.050086259841919,1.6756648334594082,2.050086259841919,1.7570716394408725
87.99126267433167,2.1003124713897705,1.6862968103670422,2.1003124713897705,1.796981095794112
