time,target_left,curr_left,target_right,curr_right
9.053529977798462,-0.1992959976196289,-1.6065310133249977e-93,0.1992959976196289,2.9533328605328194e-84
9.103797197341919,-0.40036487579345703,-9.639186079949986e-94,0.40036487579345703,1.7719997163196916e-84
9.153865098953247,-0.6006364822387695,-0.05543987154960633,0.6006364822387695,0.03167992532253266
9.203782558441162,-0.8003063201904297,-0.49133861743927,0.8003063201904297,0.4897769392681122
9.253698587417603,-0.9999704360961914,-0.6110346401340485,0.9999704360961914,0.6638462126667023
9.303727626800537,-0.9279511137460774,-0.6172387522914429,0.9279511137460774,0.7117124860435029
9.353813648223877,-0.8556970612080533,-0.5435034780785473,0.8556970612080533,0.7614931940418231
9.403567790985107,-0.6566804901631315,-0.3992072707087409,1.0547136322529753,0.7479138331192164
9.453543424606323,-0.4567779556782682,-0.1704973725462806,1.2546161667378386,0.6171067271451876
9.503669261932373,-0.25627460637406896,-0.061379054116661017,1.4551195160420378,0.662451783912923
9.553557634353638,-0.056721116689010365,-0.03682743246999661,1.6546730057270964,0.7360502601251281
9.603567838668823,0.14331970057173182,-0.007954725413519267,1.8547138229878386,1.0023822505122841
9.653749227523804,0.3440452559916537,0.03154570402858298,2.0554393784077605,1.1964372212162442
9.703640460968018,0.5436101897685092,0.280721926243869,2.255004312184616,1.333905213396698
9.753731727600098,0.7439752562968295,0.5620028031653527,2.4553693787129363,1.4020917487100182
9.803781986236572,0.9441762908427279,0.8028794426722419,2.6555704132588347,1.5425151087744982
9.853788137435913,1.144200895640091,0.905842679679578,2.855595018056198,1.6157354532422992
9.903814315795898,1.3443056090800325,0.905842679679578,3.0556997314961394,1.6157354532422992
9.95366644859314,1.5437141402689973,1.233632676360982,3.2551082626851042,2.2185694106322176
10.003813743591309,1.7443033202616731,1.233632676360982,3.45569744267778,2.2185694106322176
10.053602457046509,1.943458174082474,1.3727843250230092,3.654852296498581,2.621798624350235
10.103727102279663,2.143956755015091,1.6521054624761493,3.855350877431198,2.8431448237367265
10.153580904006958,2.3433719619242708,1.962691392394734,4.054766084340377,2.8747601162052554
10.203725814819336,2.5439516051737825,2.2241062376115917,4.255345727589889,3.0102947110172416
10.253535509109497,2.743190382334427,2.4916449768040843,4.4545845047505335,3.5058879985526246
10.303616762161255,2.9435153945414583,2.590198196745906,4.654909516957565,3.7363046789448875
10.353682041168213,3.1437765105692903,2.6986512462295273,4.855170632985397,3.7555280489068537
10.403789758682251,3.3442073806254426,2.6986512462295273,5.055601503041549,3.7555280489068537
10.453840732574463,3.5444112761942903,3.0404545866965647,5.255805398610397,3.93825872149723
10.503668785095215,3.743723486277298,3.2873996401588306,5.455117608693405,4.1681065508508475
10.553650617599487,3.943650816294388,3.4063386644635267,5.655044938710494,4.367551611022369
10.603740453720093,4.14401016077681,3.573764457430136,5.855404283192916,4.590263564404088
10.653595685958862,4.343431089731888,3.7109590684683615,6.054825212147994,4.7168583495890175
10.703701257705688,4.543853376719193,3.8226129644624534,6.255247499135299,4.824464479332271
10.753730297088623,4.743969534250931,4.033903747803407,6.455363656667037,5.067646827427781
10.803746700286865,4.9440351470439,4.2492477190517555,6.655429269460006,5.342012636468972
10.853864431381226,5.1445060714213415,4.220664792777489,6.8559001938374475,5.319842667940954
10.90367317199707,5.34374103388472,4.666091168618571,7.055135156300826,5.488606598626232
10.953821659088135,5.544334982248978,4.939946572075977,7.255729104665084,5.470490450853344
