time,target_left,curr_left,target_right,curr_right
0.008480548858642578,0.0,2.005122809897204,0.0,1.852338086915611
0.058791160583496094,0.0,0.5777005371893666,0.0,0.5417060037324185
0.10844302177429199,0.0,-0.4074256776404214,0.0,-0.4265914940385242
0.15852594375610352,0.0,-0.35986231119508144,0.0,-0.4025970527606566
0.20902037620544434,0.0,-0.10618648744013759,0.0,-0.16988288208522886
0.2588362693786621,0.0,0.0435070720921033,0.0,-0.04690187115554269
0.30867981910705566,0.0,0.04417447874343657,0.0,-0.016884673615995365
0.3586149215698242,0.0,0.025406789944396962,0.0,-0.006078482501758331
0.40866541862487793,0.0,0.01782398956984039,0.0,-0.002188253700632999
7.108773469924927,0.0,0.013319429531693596,0.0,0.000829039317369461
7.8586015701293945,0.0,0.012793818392819028,0.0,1.0996738289608059e-10
7.908668756484985,0.0,0.03355770696227521,0.0,3.958825784258901e-11
7.958497762680054,0.0,0.03149400060424126,0.0,1.4251772823332043e-11
8.008607387542725,0.0,0.015495830583747327,0.0,5.130638216399535e-12
73.00861382484436,0.200042724609375,-5e-324,0.200042724609375,5e-324
73.05867791175842,0.400299072265625,-5e-324,0.400299072265625,5e-324
73.10861468315125,0.6000461578369141,-5e-324,0.6000461578369141,5e-324
73.15862202644348,0.8000755310058594,0.32392723244428634,0.8000755310058594,0.3052360814809799
73.20866632461548,1.0002527236938477,0.46914525557756426,1.0002527236938477,0.4290054203271866
73.25867772102356,1.2002983093261719,0.46914525557756426,1.2002983093261719,0.4290054203271866
73.30862808227539,1.400099754333496,0.977637510834362,1.400099754333496,0.9253680157715989
73.35841059684753,1.5992298126220703,1.14200273399458,1.5992298126220703,1.0924156289875369
73.40843033790588,1.7993087768554688,1.314564950149914,1.7993087768554688,1.2580273597805451
73.45839309692383,1.999159812927246,1.4817210174375752,1.999159812927246,1.4177195662034303
73.50841665267944,2.199254035949707,1.6645795489588016,2.199254035949707,1.5860680401482372
73.55840969085693,2.399226188659668,1.8184437317337498,2.399226188659668,1.77137823796838
73.60858750343323,2.4000000000000004,1.9009704329184238,2.4000000000000004,1.8510372870956031
73.65841770172119,2.4000000000000004,2.1147910557711214,2.4000000000000004,2.005710623989457
73.70842146873474,2.4000000000000004,2.2954568506189856,2.4000000000000004,2.1723628123986556
73.75864601135254,2.4000000000000004,2.337391879612724,2.4000000000000004,2.225735526108017
73.808424949646,2.4000000000000004,2.395632085754649,2.4000000000000004,2.2510818297245367
73.85840010643005,2.4000000000000004,2.409287883360687,2.4000000000000004,2.2514740915743685
73.90865755081177,2.4000000000000004,2.407333966207208,2.4000000000000004,2.247564142444621
73.95850920677185,2.4000000000000004,2.2861277714968997,2.4000000000000004,2.1577961947796345
74.0084125995636,2.4000000000000004,2.210226809582756,2.4000000000000004,2.126659535394106
74.05849289894104,2.4000000000000004,2.164134691572778,2.4000000000000004,2.127168296465633
74.10852670669556,2.4000000000000004,2.222989093214247,2.4000000000000004,2.1788812775693027
74.1585123538971,2.4000000000000004,2.317292999368896,2.4000000000000004,2.207621766303123
74.20861577987671,2.4000000000000004,2.3449057526242676,2.4000000000000004,2.2140214640940075
74.25839972496033,2.4000000000000004,2.2946496002237025,2.4000000000000004,2.1935057072434514
74.3086667060852,0.0,2.344467544100286,0.0,2.223301281249147
74.3586585521698,0.0,2.344467544100286,0.0,2.223301281249147
