time,target_left,curr_left,target_right,curr_right
121.48477339744568,0.20023059844970703,5e-324,0.20023059844970703,-5e-324
121.53452634811401,0.3992424011230469,5e-324,0.3992424011230469,-5e-324
121.58472204208374,0.6000251770019531,0.03779991418123246,0.6000251770019531,0.030239930748939516
121.63480854034424,0.8003711700439453,0.2597609983086586,0.8003711700439453,0.19241235709190369
121.68470191955566,0.9999446868896484,0.39345604337453843,0.9999446868896484,0.2659270707130432
121.73474287986755,1.200108528137207,0.6653314906020165,1.200108528137207,0.4340795389423371
121.78481245040894,1.4003868103027344,0.9637465074036904,1.4003868103027344,0.7322700867759857
121.83450484275818,1.599156379699707,1.0308911083116907,1.599156379699707,0.9299492782249811
121.88475704193115,1.8001651763916016,1.069973616479324,1.8001651763916016,1.0014885393318393
121.93454217910767,1.9993057250976562,1.1932227649237248,1.9993057250976562,1.2579137972541612
121.9846076965332,2.1995677947998047,1.3901429762105537,2.1995677947998047,1.4097893556910024
122.03482842445374,2.4000000000000004,1.6833294411776207,2.4000000000000004,1.5817720671042417
122.08469271659851,2.4000000000000004,1.8632895815538015,2.4000000000000004,1.6794232952323327
122.1345624923706,2.4000000000000004,2.2895258341157434,2.4000000000000004,1.9177608000029107
122.18457269668579,2.4000000000000004,2.541801293155813,2.4000000000000004,2.152550412659251
122.23453640937805,2.4000000000000004,2.6210430810909022,2.4000000000000004,2.3147538113991275
122.28453397750854,2.4000000000000004,2.513643782737036,2.4000000000000004,2.3777877286100337
122.33473205566406,2.4000000000000004,2.226791143918817,2.4000000000000004,2.284905979455374
122.38481020927429,2.4000000000000004,2.0627813436406077,2.4000000000000004,2.1890729103401405
122.43500304222107,2.4000000000000004,2.114738081615587,2.4000000000000004,2.1361790883749165
122.48455023765564,2.4000000000000004,2.2328382830815627,2.4000000000000004,2.1439332862452067
122.5347683429718,2.4000000000000004,2.3164999378084103,2.4000000000000004,2.0925704538734697
122.58463764190674,2.4000000000000004,2.2830383357653243,2.4000000000000004,1.9525310862032872
122.6347987651825,2.4000000000000004,2.2447330323666055,2.4000000000000004,1.9731702948082077
122.68460941314697,2.4000000000000004,2.1534982645920415,2.4000000000000004,2.1444930223632546
122.73474359512329,2.4000000000000004,2.1016582247404396,2.4000000000000004,2.337340917158438
122.7847216129303,2.4000000000000004,2.1284525011821316,2.4000000000000004,2.388831093061559
122.83480739593506,2.4000000000000004,2.2702473884169008,2.4000000000000004,2.306365845494959
122.88480067253113,0.0,2.352834801992401,0.0,2.2515739666780785
122.9347243309021,0.0,2.3608275268098264,0.0,2.14034218741953
